Review_Date,Author,Rating,Review_Title,Review,Review_Url
222,26 May 2020,zzhhhqing,9, This is an exciting movie,"In the second half, I feel that the cells in the whole body are burning, goose bumps have never stopped, and the tears are running wildly ... The outstanding performance of the two actor masks the deficiency in the script to a certain extent, Tom Hardy is particularly dazzling! Is there anyone like me who loves YY brothers ...",
223,24 September 2015,anaconda-40658,8, Edgerton / Hardy / Warriors.,"Warrior (2011): Dir: Gavin O'Connor / Cast: Joel Edgerton, Tom Hardy, Nick Nolte, Jennifer Morrison, Frank Grillo: This film seems inspired by the popularity of Ultimate Fighting Championship with mixed martial arts skill is put to the test. Joel Edgerton plays a physics professor who is barely able to make ends meet. He has a wife and son as well as a past that involved fighting. Returning to the cage for fighting he hopes to reap a victory over his debts as well as gain respect. Tom Hardy plays his vile tempered brother who returns home after serving in the war, and seeks training from his father, a former boxer. Nick Nolte plays their father whose relationship with his sons has been damaged by alcohol. He desperately wants to gain forgiveness and attempt to heal the damage caused. Both brothers are destine to meet in this tournament. Edgerton is the underdog who defeated the predicted Russian winner. Hardy mashes up an opponent he had beaten before upon arriving home. What makes this film work is not whether the brothers meet in the ring, it regards how the fight will determine the future of their family. Nolte is very good as a father who can only stand by and hope that life will show him favor. Frank Grillo plays Edgerton's trainer who will obviously whip him into shape for the climax. The film has two big weaknesses. One is Jennifer Morrison as Edgerton's wife whose role is predictable and cardboard. The other is the corny reactions to town folks rooting, including a school principal who elevates hypocrisy. It serves as a look into the decision to engage in such a career. Score: 8 ½ / 10",
224,30 March 2021,alfiofalsaperna,9, Awesome,"A beatiful story, and a Tom Hardy really spectacular.",
225,3 December 2016,nadshi,10, All those Rocky movies without Italian Ghetto specificity,"If you read Hardy Boys' books when you were ten, you will love the family dynamic in this one. And if like 'Supernatural' the current TV series ... I personally played a lot of street fighter, had pre-puberty Taekwando lessons with my younger brother for a year, so back when I thought I was his big brother and I really crossed the fourth wall with this one, love the Rocky movies, rise of the underdog, boxing... So if you like Rocky or Mohammed Ali Cassius Clay... this movie will not disappoint. I've never read Moby Dick but all those Captain Ahabs hve made me want to read it, no I don't think there were any whales in the movie, interesting intelligent coming-of-age movie about Adults choosing to love the imperfect, live with it and push yourself to the max without hurting anybody. ",
226,24 September 2011,TheSlasherReviewer,10, One of The Best Sports Movies of All Time,"The movie Warrior, truly is a great movie. I enjoyed everything about it. It was inspiring, uplifting, real, and just flat out good. Everything a movie should be.",
227,15 December 2011,Stojkov,1, If you need some stereotype in your life go and see Warrior,"SPOILER: This movie is something new. Everything was so unpredictable, fights, tournament and what an end, totally unexpected, two brothers in the final. What a story!!! Really, I think this film is in top 10, no top 5, worst sport-drama movies in last decade. Do not waste your time. Do not waste your time and money on this film. It is absolute mystery how Warrior reached 8.3 on IMDb. It should be in best case 5, so that people know that they cannot expect any intellectual challenge. So, I guess this is a movie for Ultimate fight fans, because that is the only that it can offer, fight scenes (pumped and not realistic). And believe, this has nothing with a fact that I am a female. I watched Warrior with my brother and husband, both of them shared my opinion. Nothing new, full of stereotypes. OK, I will admit one bright spot. Hotel scene with drunk Nick Nolte character and Tom Hardy character is 3 bright minutes in 140 min of nothing.",
228,15 August 2015,troyputland,10, Warrior is Incredible Entertainment,"Wow, where to begin? It's hands down the finest sports film since the 80's. The two brother's story is just as enthralling as the mixed martial arts fighting. Clocking in at just over 140 minutes, Warrior distributes time evenly on developing its characters as its does on the fighting. The two brothers have incredible back stories, neither of which force the viewers bias in any shape or form, making the MMA tournament that they both enter enticing, fulfilling and aesthetic. Tommy Conlon (Hardy) trains under his father Paddy (Nick Nolte), learning discipline and eager to be the best. Brendan Conlon (Joel Edgerton) fights for his family and the money to stop his home from being repossessed. Polar opposite motives and personalities. Their one, common ground lies in their mistrust for their ex-alcoholic father. The Conlon brother's first on-screen meeting's even more suspenseful than De Niro and Pacino in Heat. Warrior would lose points in its one-of-two-ways foreseeable ending if it weren't for how tense it is. A. Must. Watch.",
229,31 August 2012,j-nouwens-461-33148,7, Pretty darn good,"I can't with a straight face say this is a classic, nor with a beat-up (or even a drunk) face. However, it's definitely good. Earns **** out of ***** from me and I was impressed by Nolte's performance. The two brothers are fine, too, though. Acting is solid in Warrior, except for, IMO, most notably the kids and the blonde, but those are minor roles.",
230,6 December 2019,relateremate,10, The Real Deal,"WOW YES JUST WOW! First of all very realistic!! Good clean fights. No overdoing there. Much in respect as this sport is suppose to be! Some current fighters can learn from this. All the rest of the story is just right. Also no overdoing, no seeking for extra drama or sympathy, just right on. 100% Top!
This is in all a very good produced movie. Real raw life right on how it is or can be (for some). Weither you don't really like boxing or MMA, if you can respect sports and athletes in general I think you can still like LOVE this movie. Nick Nolte what a joy and perfect part he played. Them 3 are super-casted!!!",
231,22 August 2020,Kdosda_Hegen,2, Emotional garbage for people who know nothing about MMA.,"This film was nothing like MMA in real life. It's enough to say alone of how unrealistic it is, if you break a limb during the fight it's automatically over. You can't continue the fight. Also Rumble would have beaten everyone with ease in real life. Sparring sessions were unrealistic, too much meatheads. Soviet atribute is just a joke... The story of two brothers getting to the top and fighting each other is just cheap emotional garbage, it does not happen in real life and even if it did it would have been nothing like that. Also if you skip interviews, fight promotions and stuff, you won't get to fight in the first place, it's just so stupid of a film. Casual movie goes must think this is so realistic and stuff, but in fact, this film is pathetic and disgrace to real MMA fighting. Did I mention that you don't make loud fighting sound when you fight? Well in this film all punches and kicks are have loud sounds. The only thing which I admire is that they got many MMA celebrities to be in this film. But the most important thing is I'm not even a fan of MMA, I know all this just from common knowledge, so wait till you hear the real fans talk about this garbage...",
232,24 April 2019,firefox-45945,10, I was blown away by this movie,"This movie is not in my usual genre. I'm not big on watching drama movies, having had enough of it in my own life.
I had never see. Joel Edgerton or Tom Hardy in anything before.
As I i into got to the movie, I could certainly begin to relate with many situations and characters.",
233,15 June 2020,Maxence_G,7, Review - Warrior,Good movie overall.,
234,1 February 2012,Boba_Fett1138,8, Not as much in love with it as everyone else seems to be but there is still no denying that this is a great.,"Overall I believe that I still have some more issues with this movie than the average person seems to have. This is one of the most loved movies of 2011 and also critically it received lots of praise. And yes, it deserves most of this but that doesn't mean that I saw this movie as a perfect one.",
235,23 September 2012,Tcarts76,9, Great Movie,"I usually enjoy a good fight movie, but lets face it, a lot of them are extremely unrealistic and try recreate the whole ""Rocky"" thing. This one was an exception.",
236,10 May 2020,krational66,8, Forgiveness is such a difficult and simple thing.,"In your life, are there any people who have made you grumble, and in the dark night, fantasizing various scenarios and giving him deep revenge. For example, after a child had publicly beat your classmates, such a let you taste the taste of betrayal of a friend, for example, let you hurt a girl like you face a lot of years, suddenly do not know how their loved ones face.",
237,25 November 2011,achyutaghosh,10, Warrior is the best movie of the year so far!,"Don't be misled by the name- Warrior is no action movie. It is though, a superlative emotional roller-coaster, inter spaced with the occasional punch or too. In the style of Rocky, this is a combat sport movie, on the lives of two brothers- who set out on different paths that converge in one titanic fight in the ring, and the greatest thing about this movie is that you don't get to pick sides, you root for both of them till the very end.",
238,25 April 2022,jimmykite02,8, Gripping and intense!,"Fight scenes were powerfully choreographed and diologues well written. Characters were very strong and you could feel their feelings, emotions and thoughts throughout the film, background score steadily builds up but is a bit dry during the first half... Overall an excellent watch!",
239,19 October 2022,tozamilesikhenjana,10, The day I fell inlove with MMA,"All these days I've been watching boxing or mma movies which make the hero work hard, overcome their obstacles one by one and finally win the big baddie. But this one goes quite different. Two brothers who are poles apart, eventually resort to MMA. They have their own reasons to fight. Due to certain events in their past, they grow separately and the only thing they have in common is their hate for their Dad.",
240,25 December 2011,azmoviesnob,5, Couldn't Carry Rocky's Jock Strap,"Come on now. I was super excited to see this movie after all the glowing reviews. Let me check that. Unrealistic, false left-right paradigm, superficial emotions, contrived story, the one brother is vilified while the other is made a hero. Super predictable, no training sequences, cheesy Joe Rogan wanna be announcers, and average acting by the supporting cast.",
241,29 November 2011,liamq9,7," wasn't enough build up, didn't make much sense","there wasn't enough build up between the family, it didn't really explain their past. How are they great fighters? How do they enter a tournament without fighting before? they join a tournament with the 16 best fighters in the world but are amateurs. I could have made a better movie. The ending was original but not bad, but seems rushed. if the movie had been built up to show their past more, maybe to show how the brothers used to be really close but then their drunken father drove them away and the death of their mother caused them to lose contact. Im not sure how this movie got a 8.3... nothing special happens i would give it a 7 for the effort and that it is watch-able but not worthy of a 8.3",
242,19 September 2011,jonbitter,10," Not the movie I expected, but much better for it",If you are looking for a fight you'll get it. You'll also get a lot more. This was the first movie I have EVER shed a tear in. Gripping and powerful. Even though the trailer made it clear how each fight was going to end I was still on the edge of my seat.,
243,19 December 2011,mreman1812,1, Absolute Trash,"This is a formula movie which makes no sense at all and merely sets up conditions that will supposedly tug at your heart strings. It's difficult to give the reasons for my conclusion without putting in a spoiler. The plot is thin, the characters unbelievable and the ending is absolutely ridiculous.",
244,6 May 2020,vipboss,10, Good Action Movie,"Watch The Similar Movie Called: Brothers (2015)
This an almost the same
Very Good action cage fighting movie. Nice one",
245,24 March 2012,sillent-star,5, Predictable...cliché,"I don't know why , but I think it's an epidemic decease to make some one a hero and make him/her a lucky luck.let me first talk about the movie's name , you obviously can find out why they called it warrior,first scene is church then tommy that came back home and then gym and beating the first one in the ring . then Brendan who is in the class then we would find out that he has a problem.then it continues every thing is good but suddenly Brendan decided to take part in mixed martial art.from this part you can guess what will happen correctly,yeah it will be predictable and you can understand that director decided to make the Brendan a winner.why?I don't know but he is very care less,because he shows that Brendan is more generous than tommy and he can forgive his father but tommy can't ,he has a family but tommy doesn't have , because Brendan's wife love him but tommy doesn't have so we should chose Brendan to win the matches.in spite of all things we should chose Brendan ,why? because director wants that and that's a cliché",
246,14 January 2019,jstew-03283,9, Bond of Brothers!,"If you grew up with siblings and understand how deep the love of your brother or sister is than you'll love this movie! Like Rocky this is not just an underdog fight movie but a love story. Except this is about the love of two brothers and how in the end that blood runs deeper than all else! Hardy gives one his earliest best performances that you have seen since then in Mad Max, Dark Knight and Dunkirk. He is amazing with his stoic dark expressions and you can read his pain and torment without him saying a word. Edgerton and Nolte give strong performances that tells how even through deep dysfunction family love conquers in the end. The fight scenes are real and gritty filmed amazingly up close so you feel like your in the ring. The triumph is in the story and the characters that you feel for and are jumping out of your seat for as you root for them to conquer their openents which are hate, fear, and self worth. This movie does not feel like it's 2.5 hour running time as similar films of the same length. Well worth the watch and will leave you feeling exhilarated.",
247,7 May 2020,vedaras,10, There is no winner,"In short: This movie is not about fighting, it's about life, about values, about priorities it set's them right.
In Longer version: amazing movie, that gets you caught cheering in a movie, like in real sport, amazing sound track absolutely blasts. Maybe not too realistic, but hey its a movie and a great one.",
248,16 December 2011,gvo2,5, no Top 250 material,"Definitely no IMDb Top 250 material, this movie doesn't belong there.",
249,18 December 2011,namashi_1,7, Watch it for Nick Nolte's Masterful Performance!,"'Warrior' brings back Academy-Award-Nominee Nick Nolte to supremacy. Nolte, after a long hiatus, gets a meaty role, in which, he delivers a masterful performance. A performance so well-done, it raises above everything here. ",
250,4 May 2020,ryanwinning1,8, UFC fans will be disappointed. More for marines!,"If they could have gotten the fighting right this easily could have been the best sports movie ever. The director had an idea of the emotion he wanted from the MMA scenes and it was just so wrong. No strategy at all just going straight for the jugular, and then these huge flamboyant throws with no takedown defence whatsoever.....I think the director had more of an idea of the life of a marine and he wanted to tie that into this movie. MMA fighters are so much more loose in real life than what this film shows. In reality most former marines that have tried their luck at MMA get a rude awakening because they are so tight, and aggressive like Tommy's fighting style in this movie that they're predictable and get caught with counter-strikes by professional fighters. For Tommy to go into this tournament and just knock 3 world class fighters out in a row within seconds is along the lines of Neo dodging bullets for the first time in the matrix for realness. Fighting is more of an art form than just raw aggression the way this movie portrays it. The acting in Warrior is absolutely incredible and drew me in better than any other sports movie maybe besides Rocky. Nick Nolte so deserved to be nominated for an oscar for what he did. Shout out to Bryan Callen impersonating Joe Rogan for what he does ringside at UFC. I loved that part too especially since Joe and Bryan are buddies in real life. Great acting. Bad fighting. 8/10",
251,27 December 2011,supah79,8, One of the best of 2011,"Warrior has so many elements which normally press the wrong buttons with me. But when the end credits rolled, I was totally mesmerized. It's one of the best films of the year.",
252,24 November 2011,dusan-22,6, Eight point free(k),"Welcome to one more Hollywood emotional narrowness that apparently works in the American film market today. The story of an angry brother has been seen many times in plenty of forms. I do not really see anything special or different with this one. Movie is very well done, good pace and good film rhythm, very good acting and excellent Nick Nolt, all in all pretty watchable no doubt. But grade 8.3??? Please, be advised that this is a higher grade than for example 'Gone with a wind' has. I do agree that the movie as any other art should be the matter of taste as music for example, but I can't say that Justin Bieber's song deserves higher music grade than Mozart's Requiem only because I am impressed with it (I am not, that was only an example). Sometimes I ask myself is there anyone above 10 years of age on this movie site?",
253,8 November 2020,doomedmac,7, Solid,"Warrior isn't a bad movie, but it's far from great. The plot and script are mediocre, but the fight scenes are really good.",
254,12 December 2011,SnakesOnAnAfricanPlain,10, It's anybody's fight.,"Warrior is an absolute juggernaut of a movie. It's a well built powerhouse that simply flawed me. Many may look at it as another fighting/sports movie, but Gavin O'Connor has the sense to delve much deeper. The biggest draw to this film are the two protagonists. Most films give us just one to follow, or a single team to root for. Here we are given two brothers that move closer and closer towards confronting each other. Hardy is exceptional as the emotionally damaged younger brother. A war hero and an absolute beast of a man, he tears his opponents apart in a matter of seconds. There are moments when it seems as though he has lost all control. His older estranged brother is fighting for his family. Now a physics teacher, he turned his back on fighting a long time ago. Unlike his destructive brother, Edgerton must wait for his moment to strike. Giving us two protagonists means we are not sure who to cheer on. During their individual scenes, they are the hero, but the final is obviously there for them to fight for the prize and get out the animosity they hold towards each other. We also have Nolte playing the reformed alcoholic wife-beater. He is stuck in purgatory, as Hardy allows him to train him, but cannot mention anything outside of fighting. Nolte cherishes this opportunity, but is knocked down by both sons. He is gradually taken to the brink, where his breakdown scene has Oscar slapped all over it. The fights are epic. Even though the trailer shows you who will be in the final, the journey is still powerful. Bringing tears of excitement and joy as well as clutching tightly to the arm of the chair. By the time these two face off, it's impossible to know for certain who will stand victorious. A dramatic and exciting film that uses the genre's conventions to its advantage.",
255,4 November 2014,isaacj-oconnor,8, best fighting movie i've ever seen,I'm just going to put spoiler just to be safe because I hate it when anything is given away in movies..,
256,11 December 2011,james-bennett,5, I see what they were aiming for but hmmm..........,"I really think that the premise is there for a great movie about MMA, given its expanding fanbase, and really exciting action, but this movie won't be remembered as the ""rocky"" of its genre.",
257,29 January 2012,hi_fi_mikki-142-558735,1, Is this supposed to be good ?,"This is my first review on IMDb,in fact I specially sighed up here to give a comment and vote cos until now I trusted the score system on the movies here...8.3 and 55K votes for this movie!?!Maybe its only me but this film doesn't deserve that score, I've seen lots of movies but this is far from a 8,3....I mean please it has all the clichés of the American bull- crap(I am not saying that everything American is bull crap)but this film has most of them,very cleverly hidden behind a story that keeps you hoping it wouldn't be the same bull crap American cliché.Maybe this is a good indicator how retarded the world is becoming.If there wasn't so much hype around this film I would've give in it a higher score ,but sadly my first vote on IMDb which I respect,had to be 1(awful)star.",
258,13 May 2018,JokerMichel,8, Great,"I watched it a long time ago for the first time
Then , after that , everytime I get the chance I watch it again 
Warrior is a film you simply never want to stop watching",
259,27 July 2015,vishaal811,10, An Emotional Roller Coaster!!,"Warrior does not strive to be something unique or differ from the template that has been set for sports movies. Even though the story is quite predictable and similar to some other boxing movies like The Fighter, it is the realization of the drama that is gripping. ",
260,6 October 2011,martinrobertson300482,9, Awesome!,"""Warrior"" is a f**king great movie, full off cage fighting action, emotional family drama, and great performances.",
261,14 September 2011,DarkVulcan29,8, Almost as good has The Fighter,"The story is about two brothers, Brendan(Joel Edgerton) who is a high school teacher, and his happily married with two children, but is going bankrupt, and he might lose his house, he used to be a UFC fighter, in hopes of making a lot of money for his family. Tommy(Tom Hardy) a former marine, with a big chip on his shoulder, returns to confront his father(Nick Nolte), who used to be a drunk, While training at the gym, Tommy spars with an upcoming UFC fighter, and puts him in his place. Tommy gets an offer to become a UFC fighter,and asks his father to be his trainer. But how will it come between the two brothers? ",
262,16 January 2012,asih7262,1, Are You Kidding Me!?!? This Got An 8.3 Rating!! This Movie Is Terrible!,"Alright, no exaggeration at all here, but I am now on my 6th session of attempting to complete this movie, that is how bad it is. I could not even get through 30 seconds of it and figured I would be better entertained writing a review for this awful movie. This movie has nothing to it!!- Horrible plot, horrible acting, stupid fight scenes, lame touches (trying to fit real UFC fighters into a completely made up scenario/tournament/fighters etc..) and the list goes on. Everything is just awful. Just awful. I have been training in MMA and competed in wrestling for about 10 years now and this movie is so inaccurate it makes me sick. Its as if the producers and writers of this movie have never even watched a fight before in there life & have not a clue about the sport. This movie is 100% just to excite viewers who have no knowledge of the sport, but a complete insult to fans. The fight scenes are just unexplainable and stupid. The fights are like if Amateur MMA and WWE, on steroids, had a child, who also took steroids, along with many other drugs, and then got in the ring. There are WWE ""moves"" used in this movie. They don't exist in the sport. Period. Enough Said.",
263,1 December 2011,peter-1802,2, MMA fans around the world rejoice! This is your movie!,"Whoa, this was terrible! Full of clichés, agonizingly boring. Be warned: only MMA fans will enjoy this.",
264,21 October 2018,steve-ruzicka,5, Cheap,"First comment on the community rating above 8: these must be MMA fans!
The movie in itself could be resumed to 10 minutes screening and would wipe out the catastrophic caricature of the players, all of them.
Nick Nolte stopped drinking for 1,000 days but of course gets back to it. His air of beaten dog is just how he looks, no need to perform.
Joel Edgerton is a professor of physics but also a mixed martial art fighter (this is to show that MMA is not only populated by brawling beasts).
Tom Hardy is the brute with a lot of excuses to cover his nihilism.
The rest of the crew is just there to try to make the fights exciting and make you jump out of your chair.
In a single word: pathetic.",
265,6 May 2020,zeekwunlau,8," Every time I remember crying and laughing, I change my mind for another minute","The protagonist's parents divorced, and his younger brother, the devil, followed his mother to leave. The male lead follows his father, and many years later his elder brother marries his wife. The younger brother, the devil, went to join the army after cooking his mother's funeral alone. My brother's family suffered a misfortune, and the financial difficulties not only caused the house to face the sealed daughter but also became ill and had no money to heal. Brother decided not to fight as a teacher. Although this is dangerous, money comes quickly after all. The most important thing is that the elder brother has the protagonist aura, he will not lose any attempt.",
266,22 March 2015,boneythomas1983,9, This movie deserves more recognition,"I was really fortunate to watch this movie today. I have heard of this movie but was not a big fan of Tom Hardy but somehow I decided to watch it. I consider this as one of the best sports movie ever made. The film started slow to establish the characters in our mind but second half was really fast. I was crying in last few scenes and I have to really say that the film had its moments. My misconceptions about Tom Hardy got changed and I thoroughly enjoyed watching Nick Nolte,Joel Edgerton and Frank Grillo. MMA fight choreography was really original,some scenes I was so worried by the beating Brendon was receiving during the fight,I forgot that its just a movie. The movie will stay with you for long and has got some great emotional scenes which anyone can relate too which will be rare in sports movies. I recommend this film to all the people who love films..",
267,7 August 2013,Maziun,7," Good movie , but seriously people","Get this out of IMDb Top 250 , because it's rather embarrassing that this movie has such high rating . I like it and it's definitely quite well made movie . Still , I can't stop wondering why people love this movie so much . Is it because the new sport such as MMA is rather more popular now than boxing ? Maybe.",
268,24 December 2011,NameAlreadyTaken,7, Good but 8.3?? Come on!!,"I saw this movie yesterday. The movie is good. But, the story is nothing really new, too much unnecessary drama, clichés make this a 7/10 and nowhere close to 8. I also hated the fact that a not-so-good-and- experienced fighter with a little training and heart wins over much better fighters, not once but just way too many times. And that too, after taking a pounding every single time. I understand that he is one of the main characters but, come on!. When I watch movies such as this, I expect it to be a realistic but this one pushes some things way too far.",
269,9 February 2015,somi_bahrian,10," If you haven't seen warrior, you have seen nothing","Movie starts like an average story, a guy (Joel)facing financial problems and having bad times with him filling up mortgage loan. And on a parallel, an ex-marine (Tom Hardy) shows up at his father's home drinking. He wants to fight in championship and want his father to be his trainer. Joel goes to a bar fight leading him into detention for one semester from his teaching career. He has no other option, other than fighting championship. In the meanwhile Tom is messing up with his dad because they had family issues all their life. And it turns out Joel and Tom are brothers for real. Championship starts, both Joel and Tom make their ways to final. But final is the real climax. Real brothers have to fight each other to win championship title. Last fight is the reality of life, you have to take some actions sometimes you really don't wanna do. Fighting real brother, that will burst you into tears. Just feel it, just feel how hard is to beet your brother.",
270,9 December 2011,zdjukic78,5, Too pro USA? sponsored by US Army?,The movie would be much better if it was less pro USA. I liked the Idea. I love MMA but as an non-American this really spoiled it for me.,
271,16 December 2011,toni-bergman,4," Common, non-thrilling boxing movie","I gave it a vote of 4 because I've seen this stuff before. This movie wasn't something you could consider a fighting movie, because the action is short and not shown.",
272,4 December 2020,calebscottburdett,10, A Hit,"When it comes to sports movies, fighting movie specifically, there is less leeway when it comes to keeping the viewers attention. Sports in general are entertaining so the sports movies must be too. And Warrior is insanely entertaining. the MMA shots are done incredibly well and you almost feel like you are watching a real MMA fight.",
273,17 June 2012,unemployedvirgin,10, An amazing film on so many levels,"Being a fairly new fan of mma for under a year this film struck me as one to definitely pick up and view. Needless to say I'm impressed by the director's choice of story, actors and choreography.",
274,18 January 2012,Ryan_MYeah,8, My emotional response to this movie was surprisingly strong.,"First of all, I'll get down to Warrior's script. The screenplay may be littered with clichés, but you know what? I don't care about any of that. Rather than pick apart predictability, I was practically amazed by how massive my emotional response to this movie was. Something in this movie manages finding sincerity.",
275,27 September 2011,ThreeGuysOneMovie,7, Closer to Bloodsport than Rocky,Tommy Conlon (Tom Hardy) returns home after a tour of duty in Iraq and re-unites with his estranged father Paddy (Nick Nolte). Paddy is a recovering alcoholic who wronged the family in the past. Tommy is a former wrestling star and although he wants nothing to do with his father he recognizes that Paddy is a great trainer and asks Paddy to train him for a mixed martial arts tournament with a five million dollar purse.,
276,2 January 2021,Chjim,9, Brilliant movie,"Every person I recommend this to thinks it is such a good movie. Leaves you full of emotions by the end. Deffo the best movie of 20111. Deserved a lot more Oscar noms than it got. On top of Nick Noote, Joel Edgerton and Tom Hardy were brilliant in it. Career bests for them both.",
277,26 July 2012,scottramsay92,7," Great fighting scenes, some great acting, and an OK storyline.","I was not entirely sure what to expect from 'Warrior.' Admittedly, the title is what put me off for a while. But being in the mood for Tom Hardy films recently, I decided to give it a go. I am glad I watched it.",
278,19 June 2015,gavin6942,7, A Modern Day Rocky?,"The youngest son of an alcoholic former boxer returns home, where he is trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother.",
279,9 May 2023,Mymoviediscography,9, Warrior (2011) - A Gripping and Emotional Tale of Fighting for Family,"If you're a fan of sports movies, Warrior is a must-watch! This movie will have you at the edge of your seat as you witness the incredible journey of two brothers, Tommy and Brendan Conlon, who find themselves on a collision course in the world of Mixed Martial Arts.",
280,24 September 2011,emo_boi1012,9, Warrior: better than The Fighter in my opinion...,"I was blown away when i saw this film. It was very unexpected. With a theme like this (Sport Fighting films, I thought this film would be terrible like the film ""Never Back Down"" which was mediocre. But With great performances by Edgerton, Hardy and Nolte, this film worked very well.",
281,23 November 2014,FlickChick82,10, Left me speechless...,"...and this rarely happens. Amazing story, characters and how the actors portrayed them. Story about redemption, forgiveness, wrong decisions, bad choices, letting go of the past and moving on. Nick Nolte should've won the Oscar for his performance, he was incredible as a father who wants to make amends and connect again with his sons. Then we have the two sons, who didn't communicate with each other for years and then they're forced to face one another in the ring. The fight is literal and psychological. The ending was so emotional and also liberating. As a viewer, one doesn't know for whom to root, because the characters aren't one-dimensional but very ambiguous. Definitely watch it. I got the chance only recently and I'm glad I did.",
282,21 February 2020,hmmachin,10, Seriously phenomenal,"Every line, every scene. So much heart and depth. Took me off guard as I expected a shallow fighting movie but instead was moved to tears. Same feelings every viewing.",
283,27 August 2011,Sunnyand68,10, Best Film of 2011,"Eight months into the year and this is easily the best film of 2011 thus far and a sure Oscar contender. Saw an advanced screening at the Landmark in L.A. and haven't seen a reaction like that from an audience in a very long time. Cheering. People crying coming out of the theater. Very blown away. The performances are across-the-board phenomenal. Tom Hardy and Joel Edgerton give movie star turns and should be nominated for Best Actor, and Nick Nolte hasn't been this good since AFFLICTION and should win Best Supporting. He's the best American actor never to win an Oscar and that should change this winter. Edge of your seat excitement, raw emotion, humor--WARRIOR does everything. Expectations weren't high going in (the trailer is very pedestrian and makes it look like a genre sports movie, which it isn't), but I was completely floored and wiped out by the end (a song by The National plays over the film's final scene and if it doesn't make you cry you're tougher than I am). Hats off to director Gavin O'Connor for this one. Not only is it better than THE FIGHTER, but it's on par with ROCKY and RAGING BULL and is something of a combination of the former's spiritedness and the latter's grittiness. Incredible movie.",
284,3 February 2013,PapaRock145,8, Touching and exciting movie overall,"I am not a huge MMA fan, so I didn't know what I was getting into when I decided to watch Warrior (2011) I was pleasantly surprised to see such an entertaining story that really had heart to it. It is about two brothers who leave each other's life very early on. The result is a very tensioned relationship that lasted into their adulthood. The two brothers both end up in a competition together which pits them against each other (a little clichéd, yes) The fight scenes are very well done with enthusiastic commentary by Bryan Callen and Sam Sheridan that really kept the pace quick. Joel Edgerton does a fine job as the more straight-edged chemistry teacher brother but Tom Hardy really steals the show as Tommy, the more disturbed (ex- Marine) and troubled brother of the too. Hardy certainly has the ""crazed"" look down as it shows up many times during the film much to my amusement. Nolte is great also as the father although I would've liked to see more of a conclusion between him and his sons (although maybe it was better off this way...) The story isn't without it's flaws. The school children who set up a drive-thru theater to watch their chemistry teacher battle it out was a little cringe-worthy. The kids were just a little over-exaggerated with their ""Go Mr. C!"" signs and their over-sized golf shirts and high-fiving and hollering every time they are shown. The story is obviously ridiculously unrealistic for a couple different reasons but I think the film is not going for realism but trying to tell a heart-felt story. And with that I think they succeeded.",
285,8 June 2012,brandonsullivan91,9, Forgive unlikely events because of grit and heart,"Warrior is good, very good. What launched this movie into a ""favorite"" category for me was the heart and soul of the movie. There are lots of movies where fighters train and win the big fight, but usually there is a lack of connection to the characters. Not so with Warrior, we find a completely broken family with extreme baggage(drunk dad, bitter brothers, money problems) where the real fight takes place at home, not in the ring. The family must overcome hurt to be reconciled to one another. Not to worry, the movie is not monopolized by Hallmark moments or filled with cookie cutter sentimental moments. Its all rather gritty and not always comfortable to watch. In addition there is some radical fight scenes and awesome knockouts. Is it unlikely that two brothers end up fighting each other in a world wide fight competition?...yes. I am willing to overlook this unlikely possibility because of the wonderful execution and it should be known that the UFC does have brothers who are great fighters in the same weight class so stranger things have happened.",
286,3 April 2020,sanjpottay,10," This is a movie about Redemption, family and complex relationships",In all ways this is not a film about MMA. It's really a powerful human and emotional story. It perfectly replicates some of the emotions within families and made me cry at the end.,
287,5 March 2023,kevin_robbins,10, An underrated gem that's an absolute must see,Warrior (2011) is a movie in my DVD collection that I recently rewatched on HBOMAX. The storyline follows a family with an overbearing family that grew up short of money and had various troubles. The two brothers were taught to fight by their dad and both hate him and each other now. They both enter an MMA tournament that is bound to open some old family wounds.,
288,3 October 2011,moviemaniac008,10, Best of 2011?,"Warrior tells the story of Tommy (Tom Hardy), a marine, who comes back from Iraq. He's angry at his father Paddy (Nick Nolte), for past actions, and refuses to forgive him, although he does train for a ultimate fighting championship called Sparta, in order to win enough money to help the ex-wife of his dead best friend to support her family. Meanwhile, Brendan (Joel Edgerton), a school teacher, has to live with his two daughters and wife Tess, and needs money to pay his house after a heart operation for one of his daughters pretty much stole him of all his money. He decides to enter an ultimate fighting championship called Sparta in order to make enough money to pay his house, and trains with one of his good friends. The brothers Tommy and Brendan will then realize that if they each win everything, they'll come face to face with each other, and both have their own reasons for winning and their own reasons for hating each other...",
289,4 July 2012,ciprian_buc,10, Perfect,Oh my God !,
290,15 November 2012,stuttgart20111,7, Surprisingly good,"I don't really know what to tell you. If I had to explain this movie to you, it would sound like a typical average brainless Hollywood-movie.",
291,20 December 2020,cdelsing-12249,10, Wow,"I'm ten years behind the times having just seen this for the first time. Stands up today. One of the best movies I have ever seen. From the cinematography, brilliant acting, directing, sound. Wow just wow! An emotional rollercoaster you will love to ride.",
